Time (ms),Recording (a.u.)
46.60593204,0.026864497
46.62676617,0.027598124
46.64760029,0.028143093
46.66843441,0.028319478
46.68926853,0.028411016
46.71010266,0.028791271
46.73093678,0.029381804
46.7517709,0.029524917
46.77260502,0.029782847
46.79343915,0.030460592
46.81427327,0.030780053
46.83510739,0.031002259
46.85594151,0.03132505
46.87677564,0.031693161
46.89760976,0.032154381
46.91844388,0.032327939
46.939278,0.032533679
46.96011213,0.032881491
46.98094625,0.033152871
47.00178037,0.033663526
47.02261449,0.034149133
47.04344862,0.034590319
47.06428274,0.035192996
47.08511686,0.035435371
47.10595098,0.035520218
47.12678511,0.035757367
47.14761923,0.035814356
47.16845335,0.035955019
47.18928747,0.036101043
47.2101216,0.035946053
47.23095572,0.036036953
47.25178984,0.036348581
47.27262396,0.03639885
47.29345809,0.036268376
47.31429221,0.036194324
47.33512633,0.036184296
47.35596045,0.035971619
47.37679458,0.035688724
47.3976287,0.035546079
47.41846282,0.035255589
47.43929694,0.034921095
47.46013107,0.034868278
47.48096519,0.034738325
47.50179931,0.034333661
47.52263343,0.034060754
47.54346756,0.033754431
47.56430168,0.033368133
47.5851358,0.033147886
47.60596992,0.032628849
47.62680405,0.031932682
47.64763817,0.031483546
47.66847229,0.031130048
47.68930641,0.030889679
47.71014054,0.030815169
47.73097466,0.030683812
47.75180878,0.030309169
47.7726429,0.030094178
47.79347703,0.02996248
47.81431115,0.029582825
47.83514527,0.029433744
47.85597939,0.029274557
47.87681352,0.028843561
47.89764764,0.028470453
47.91848176,0.02813853
47.93931588,0.027895723
47.96015001,0.027813505
47.98098413,0.027926061
48.00181825,0.027872197
48.02265237,0.027678136
48.0434865,0.027675165
48.06432062,0.027489115
48.08515474,0.027517907
48.10598886,0.027733717
48.12682299,0.027503002
48.14765711,0.027469551
48.16849123,0.027588479
48.18932535,0.027361345
48.21015948,0.027203957
48.2309936,0.027250381
48.25182772,0.027392317
48.27266184,0.027522024
48.29349597,0.027409278
48.31433009,0.027150072
48.33516421,0.026921162
48.35599833,0.026719004
48.37683246,0.026700569
48.39766658,0.026771525
48.4185007,0.026677977
48.43933482,0.026644882
48.46016895,0.026597682
48.48100307,0.026159026
48.50183719,0.025652241
48.52267131,0.025542464
48.54350544,0.02547016
48.56433956,0.025101636
48.58517368,0.024836615
48.6060078,0.024849772
48.62684193,0.024797602
48.64767605,0.024452262
48.66851017,0.024127906
48.68934429,0.023903009
48.71017842,0.023562983
48.73101254,0.023341838
48.75184666,0.022952698
48.77268078,0.022402022
48.79351491,0.022094805
48.81434903,0.021732587
48.83518315,0.021483459
48.85601727,0.021295777
48.8768514,0.020911094
48.89768552,0.020518512
48.91851964,0.020230323
48.93935376,0.020084152
48.96018789,0.019644808
48.98102201,0.019265493
49.00185613,0.019068662
49.02269025,0.018411567
49.04352438,0.017839607
49.0643585,0.017376833
49.08519262,0.016915068
49.10602674,0.016424423
49.12686087,0.015595985
49.14769499,0.015153235
49.16852911,0.014606234
49.18936323,0.013680194
49.21019736,0.013129801
49.23103148,0.012405943
49.2518656,0.011766275
49.27269972,0.011517422
49.29353385,0.011038741
49.31436797,0.010358095
49.33520209,0.009669849
49.35603621,0.009078571
49.37687034,0.008358714
49.39770446,0.007697342
49.41853858,0.00718063
49.4393727,0.00630806
49.46020683,0.005587242
49.48104095,0.005051468
49.50187507,0.004401918
49.52270919,0.003910282
49.54354332,0.003143352
49.56437744,0.002464457
49.58521156,0.002276754
49.60604568,0.001568194
49.62687981,0.000455975
49.64771393,-0.000256748
49.66854805,-0.00086232
49.68938217,-0.001394138
49.7102163,-0.001778867
49.73105042,-0.002347962
49.75188454,-0.002859218
49.77271866,-0.00338199
49.79355279,-0.004118477
49.81438691,-0.004771115
49.83522103,-0.005493939
49.85605515,-0.006161674
49.87688928,-0.006605241
49.8977234,-0.007089294
49.91855752,-0.007502559
49.93939164,-0.007892007
49.96022577,-0.008388586
49.98105989,-0.008901466
